拜將,拜将,bai4 jiang4,paɪ tɕjɑŋ,6,ɑ
敗將,败将,bai4 jiang4,paɪ tɕjɑŋ,6,ɑ
拜金,拜金,bai4 jin1,paɪ tɕin,5,i
敗軍之將,败军之将,bai4 jun1 zhi1 jiang4,paɪ tɕyn ʈʂɨ tɕjɑŋ,5,y
拜師,拜师,bai4 shi1,paɪ ʂɨ,4,ɨ
稗史,稗史,bai4 shi3,paɪ ʂɨ,4,ɨ
拜謁,拜谒,bai4 ye4,paɪ jɛ,3,j
敗仗,败仗,bai4 zhang4,paɪ ʈʂɑŋ,5,ɑ
敗陣,败阵,bai4 zhen4,paɪ ʈʂən,5,ə
稗政,稗政,bai4 zheng4,paɪ ʈʂɤŋ,6,ŋ
稗子,稗子,bai4 zi5,paɪ tsɯ,5,ɯ
稗子麵,稗子面,bai4 zi5 mian4,paɪ tsɯ mjɛn,5,ɯ
稗子麵,稗子面,bai4 zi5 mian4,paɪ tsɯ mjɛn,5,ɯ
稗子麵饃饃,稗子面馍馍,bai4 zi5 mian4 mo2 mo2,paɪ tsɯ mjɛn mwɔ mwɔ,5,ɯ
搬兵,搬兵,ban1 bing1,pan piŋ,4,i
斑駁,斑驳,ban1 bo2,pan pwɔ,4,w
頒佈,颁布,ban1 bu4,pan pu,4,u
頒佈詔諭,颁布诏谕,ban1 bu4 zhao4 yu4,pan pu ʈʂɑʊ y,4,u
斑點,斑点,ban1 dian3,pan tjɛn,4,j
頒發,颁发,ban1 fa1,pan fa,3,f
瘢痕,瘢痕,ban1 hen2,pan xən,4,ə
搬回,搬回,ban1 hui2,pan xweɪ,5,e
扳機,扳机,ban1 ji1,pan tɕi,5,i
搬家,搬家,ban1 jia1,pan tɕja,6,a
頒獎,颁奖,ban1 jiang3,pan tɕjɑŋ,6,ɑ
頒獎典禮,颁奖典礼,ban1 jiang3 dian3 li3,pan tɕjɑŋ tjɛn li,6,ɑ
搬進,搬进,ban1 jin4,pan tɕin,5,i
斑鳩,斑鸠,ban1 jiu1,pan tɕjoʊ,6,o
斑斕,斑斓,ban1 lan2,pan lan,4,a
班門弄斧,班门弄斧,ban1 men2 nong4 fu3,pan mən nʊŋ fu,4,ə
搬弄,搬弄,ban1 nong4,pan nʊŋ,3,n
搬弄是非,搬弄是非,ban1 nong4 shi4 fei1,pan nʊŋ ʂɨ feɪ,3,n
搬遷,搬迁,ban1 qian1,pan tɕʰjɛn,6,ɛ
扳手,扳手,ban1 shou3,pan ʂoʊ,4,o
搬移,搬移,ban1 yi2,pan i,3,i
搬運,搬运,ban1 yun4,pan yn,3,y
班長,班长,ban1 zhang3,pan ʈʂɑŋ,5,ɑ
斑竹,斑竹,ban1 zhu2,pan ʈʂu,5,u
班主任,班主任,ban1 zhu3 ren4,pan ʈʂu ʐən,5,u
搬走,搬走,ban1 zou3,pan tsoʊ,5,o
版本,版本,ban3 ben3,pan pən,4,ə
板壁,板壁,ban3 bi4,pan pi,4,i
板擦,板擦,ban3 ca1,pan tsʰa,4,sʰ
板凳,板凳,ban3 deng4,pan tɤŋ,5,ŋ
板塊,板块,ban3 kuai4,pan kʰwaɪ,3,kʰ
板牆,板墙,ban3 qiang2,pan tɕʰjɑŋ,6,ɑ
版權,版权,ban3 quan2,pan tɕʰɥœn,5,ɥ
板上釘釘,板上钉钉,ban3 shang4 ding1 ding4,pan ʂɑŋ tiŋ tiŋ,4,ɑ
板式,板式,ban3 shi4,pan ʂɨ,4,ɨ
板條箱,板条箱,ban3 tiao2 xiang1,pan tʰjɑʊ ɕjɑŋ,4,j
板牙,板牙,ban3 ya2,pan ja,4,a
板障,板障,ban3 zhang4,pan ʈʂɑŋ,5,ɑ
版主,版主,ban3 zhu3,pan ʈʂu,5,u
板子,板子,ban3 zi5,pan tsɯ,5,ɯ
辦案,办案,ban4 an4,pan an,3,a
半成品,半成品,ban4 cheng2 pin3,pan ʈʂʰɤŋ pʰin,4,ʂʰ
半島,半岛,ban4 dao3,pan tɑʊ,4,ɑ
辦得到,办得到,ban4 de5 dao4,pan tɤ tɑʊ,5,t
辦法,办法,ban4 fa3,pan fa,3,f
辦公,办公,ban4 gong1,pan kʊŋ,3,k
辦公區,办公区,ban4 gong1 qu1,pan kʊŋ tɕʰy,6,t
辦公室,办公室,ban4 gong1 shi4,pan kʊŋ ʂɨ,6,ʂ
辦公枱,办公台,ban4 gong1 tai2,pan kʊŋ tʰaɪ,6,tʰ
辦公桌,办公桌,ban4 gong1 zhuo1,pan kʊŋ ʈʂwɔ,6,ʈ
辦婚事,办婚事,ban4 hun1 shi4,pan xwən ʂɨ,5,ə
扮家家酒,扮家家酒,ban4 jia1 jia1 jiu3,pan tɕja tɕja tɕjoʊ,6,a
半斤八兩,半斤八两,ban4 jin1 ba1 liang3,pan tɕin pa ljɑŋ,5,i
辦離婚,办离婚,ban4 li2 hun1,pan li xwən,5,x
辦理,办理,ban4 li3,pan li,4,i
辦理公務,办理公务,ban4 li3 gong1 wu4,pan li kʊŋ u,5,k
辦利落,办利落,ban4 li4 luo5,pan li lwɔ,5,l
伴侶,伴侣,ban4 lv3,pan ly,4,y
拌麵,拌面,ban4 mian4,pan mjɛn,4,j
半瓶醋,半瓶醋,ban4 ping2 cu4,pan pʰiŋ tsʰu,3,pʰ
半球,半球,ban4 qiu2,pan tɕʰjoʊ,6,o
辦喪事,办丧事,ban4 sang1 shi4,pan sɑŋ ʂɨ,4,ɑ
半晌,半晌,ban4 shang3,pan ʂɑŋ,4,ɑ
半身不遂,半身不遂,ban4 shen1 bu4 sui2,pan ʂən pu sweɪ,4,ə
辦事,办事,ban4 shi4,pan ʂɨ,4,ɨ
辦事得力,办事得力,ban4 shi4 de2 li4,pan ʂɨ tɤ li,5,t
辦事爽利,办事爽利,ban4 shi4 shuang3 li4,pan ʂɨ ʂwɑŋ li,5,ʂ
辦事員,办事员,ban4 shi4 yuan2,pan ʂɨ ɥœn,5,ɥ
伴宿,伴宿,ban4 su4,pan su,4,u
伴隨,伴随,ban4 sui2,pan sweɪ,4,w
半透明,半透明,ban4 tou4 ming2,pan tʰoʊ miŋ,4,o
半途而廢,半途而废,ban4 tu2 er2 fei4,pan tʰu ɑɻ feɪ,4,u
半推半就,半推半就,ban4 tui1 ban4 jiu4,pan tʰweɪ pan tɕjoʊ,5,e
辦妥,办妥,ban4 tuo3,pan tʰwɔ,5,ɔ
半信半疑,半信半疑,ban4 xin4 ban4 yi2,pan ɕin pan i,4,i
半宿,半宿,ban4 xiu3,pan ɕjoʊ,4,j
辦學,办学,ban4 xue2,pan ɕɥœ,4,ɥ
扮演,扮演,ban4 yan3,pan jɛn,4,ɛ
半製品,半制品,ban4 zhi4 pin3,pan ʈʂɨ pʰin,5,ɨ
伴奏,伴奏,ban4 zou4,pan tsoʊ,5,o
幫幫忙,帮帮忙,bang1 bang1 mang2,pɑŋ pɑŋ mɑŋ,3,p
幫倒忙,帮倒忙,bang1 dao4 mang2,pɑŋ tɑʊ mɑŋ,4,ɑ
邦國,邦国,bang1 guo2,pɑŋ kwɔ,3,k
幫忙,帮忙,bang1 mang2,pɑŋ mɑŋ,3,m
幫派,帮派,bang1 pai4,pɑŋ pʰaɪ,3,pʰ
幫派片,帮派片,bang1 pai4 pian4,pɑŋ pʰaɪ pʰjɛn,3,pʰ
幫手,帮手,bang1 shou3,pɑŋ ʂoʊ,3,ʂ
幫兇,帮凶,bang1 xiong1,pɑŋ ɕjʊŋ,3,ɕ
幫助,帮助,bang1 zhu4,pɑŋ ʈʂu,4,ʂ
梆子,梆子,bang1 zi5,pɑŋ tsɯ,5,ɯ
梆子腔,梆子腔,bang1 zi5 qiang1,pɑŋ tsɯ tɕʰjɑŋ,6,t
綁匪,绑匪,bang3 fei3,pɑŋ feɪ,3,f
綁架,绑架,bang3 jia4,pɑŋ tɕja,4,ɕ
綁架犯,绑架犯,bang3 jia4 fan4,pɑŋ tɕja fan,4,ɕ
綁紮,绑扎,bang3 za1,pɑŋ tsa,5,a
磅秤,磅秤,bang4 cheng4,pɑŋ ʈʂʰɤŋ,5,ɤ
棒槌,棒槌,bang4 chui2,pɑŋ ʈʂʰweɪ,5,w
蚌殼,蚌壳,bang4 ke2,pɑŋ kʰɤ,3,kʰ
棒球,棒球,bang4 qiu2,pɑŋ tɕʰjoʊ,4,ɕʰ
棒球賽,棒球赛,bang4 qiu2 sai4,pɑŋ tɕʰjoʊ saɪ,4,ɕʰ
傍晚,傍晚,bang4 wan3,pɑŋ wan,3,w
棒子麵,棒子面,bang4 zi5 mian4,pɑŋ tsɯ mjɛn,6,m
包辦,包办,bao1 ban4,pɑʊ pan,4,a
包辦婚姻,包办婚姻,bao1 ban4 hun1 yin1,pɑʊ pan xwən in,4,a
褒貶,褒贬,bao1 bian3,pɑʊ pjɛn,5,ɛ
包袱,包袱,bao1 fu2,pɑʊ fu,4,u
包裹,包裹,bao1 guo3,pɑʊ kwɔ,5,ɔ
包含,包含,bao1 han2,pɑʊ xan,4,a
包餛飩,包馄饨,bao1 hun2 tun5,pɑʊ xwən tʰwən,5,ə
包機,包机,bao1 ji1,pɑʊ tɕi,5,i
包君滿意,包君满意,bao1 jun1 man3 yi4,pɑʊ tɕyn man i,5,y
剝殼,剥壳,bao1 ke2,pɑʊ kʰɤ,4,ɤ
包括,包括,bao1 kuo4,pɑʊ kʰwɔ,4,w
剝皮,剥皮,bao1 pi2,pɑʊ pʰi,4,i
剝蘋果,剥苹果,bao1 ping2 guo3,pɑʊ pʰiŋ kwɔ,4,i
胞胎,胞胎,bao1 tai1,pɑʊ tʰaɪ,4,a
包圍,包围,bao1 wei2,pɑʊ weɪ,4,e
包廂,包厢,bao1 xiang1,pɑʊ ɕjɑŋ,6,ŋ
齙牙,龅牙,bao1 ya2,pɑʊ ja,4,a
包養,包养,bao1 yang3,pɑʊ jɑŋ,4,ɑ
包圓兒,包圆儿,bao1 yuan2 er5,pɑʊ ɥœn ɑɻ,3,ɥ
包紮,包扎,bao1 za1,pɑʊ tsa,5,a
包裝,包装,bao1 zhuang1,pɑʊ ʈʂwɑŋ,5,w
孢子,孢子,bao1 zi5,pɑʊ tsɯ,5,ɯ
薄薄,薄薄,bao2 bao2,pɑʊ pɑʊ,4,ɑ
薄餅,薄饼,bao2 bing3,pɑʊ piŋ,4,i
薄片,薄片,bao2 pian4,pɑʊ pʰjɛn,4,j
寶寶,宝宝,bao3 bao3,pɑʊ pɑʊ,4,ɑ
寶貝,宝贝,bao3 bei4,pɑʊ peɪ,4,e
保鏢,保镖,bao3 biao1,pɑʊ pjɑʊ,5,ɑ
寶剎,宝刹,bao3 cha4,pɑʊ ʈʂʰa,5,a
保持,保持,bao3 chi2,pɑʊ ʈʂʰɨ,5,ɨ
保持沉默,保持沉默,bao3 chi2 chen2 mo4,pɑʊ ʈʂʰɨ ʈʂʰən mwɔ,6,ʈ
保持冷靜,保持冷静,bao3 chi2 leng3 jing4,pɑʊ ʈʂʰɨ lɤŋ tɕiŋ,6,l
寶貴,宝贵,bao3 gui4,pɑʊ kweɪ,5,e
飽漢不知餓漢飢,饱汉不知饿汉饥,bao3 han4 bu4 zhi1 e4 han4 ji1,pɑʊ xan pu ʈʂɨ ɤ xan tɕi,4,a
飽和,饱和,bao3 he2,pɑʊ xɤ,4,ɤ
飽和烴,饱和烃,bao3 he2 ting1,pɑʊ xɤ tʰiŋ,4,ɤ
保護,保护,bao3 hu4,pɑʊ xu,4,u
飽經風霜,饱经风霜,bao3 jing1 feng1 shuang1,pɑʊ tɕiŋ fɤŋ ʂwɑŋ,5,i
寶庫,宝库,bao3 ku4,pɑʊ kʰu,4,u
堡壘,堡垒,bao3 lei3,pɑʊ leɪ,4,e
保留,保留,bao3 liu2,pɑʊ ljoʊ,5,o
飽滿,饱满,bao3 man3,pɑʊ man,4,a
保密,保密,bao3 mi4,pɑʊ mi,4,i
保姆,保姆,bao3 mu3,pɑʊ mu,4,u
鴇母,鸨母,bao3 mu3,pɑʊ mu,4,u
保人,保人,bao3 ren2,pɑʊ ʐən,3,ʐ
保守,保守,bao3 shou3,pɑʊ ʂoʊ,3,ʂ
飽受折磨,饱受折磨,bao3 shou4 zhe2 mo2,pɑʊ ʂoʊ ʈʂɤ mwɔ,3,ʂ
寶塔,宝塔,bao3 ta3,pɑʊ tʰa,4,a
寶特瓶,宝特瓶,bao3 te4 ping2,pɑʊ tʰɤ pʰiŋ,4,ɤ
寶特瓶蓋,宝特瓶盖,bao3 te4 ping2 gai4,pɑʊ tʰɤ pʰiŋ kaɪ,4,ɤ
保衛,保卫,bao3 wei4,pɑʊ weɪ,4,e
保險,保险,bao3 xian3,pɑʊ ɕjɛn,5,ɛ
保險費,保险费,bao3 xian3 fei4,pɑʊ ɕjɛn feɪ,7,f
保險絲,保险丝,bao3 xian3 si1,pɑʊ ɕjɛn sɯ,7,s
保險套,保险套,bao3 xian3 tao4,pɑʊ ɕjɛn tʰɑʊ,7,tʰ
保險箱,保险箱,bao3 xian3 xiang1,pɑʊ ɕjɛn ɕjɑŋ,7,ɕ
保業守成,保业守成,bao3 ye4 shou3 cheng2,pɑʊ jɛ ʂoʊ ʈʂʰɤŋ,4,ɛ
保佑,保佑,bao3 you4,pɑʊ yoʊ,3,y
寶藏,宝藏,bao3 zang4,pɑʊ tsɑŋ,6,ŋ
保障,保障,bao3 zhang4,pɑʊ ʈʂɑŋ,5,ɑ
保證,保证,bao3 zheng4,pɑʊ ʈʂɤŋ,5,ɤ
寶中之寶,宝中之宝,bao3 zhong1 zhi1 bao3,pɑʊ ʈʂʊŋ ʈʂɨ pɑʊ,5,ʊ
保住烏紗帽,保住乌纱帽,bao3 zhu4 wu1 sha1 mao4,pɑʊ ʈʂu u ʂa mɑʊ,5,u
刨冰,刨冰,bao4 bing1,pɑʊ piŋ,4,i
爆衝突,爆冲突,bao4 chong1 tu1,pɑʊ ʈʂʰʊŋ tʰu,5,ʊ
報仇,报仇,bao4 chou2,pɑʊ ʈʂʰoʊ,5,o
報酬,报酬,bao4 chou2,pɑʊ ʈʂʰoʊ,5,o
刨床,刨床,bao4 chuang2,pɑʊ ʈʂʰwɑŋ,5,w
暴打,暴打,bao4 da3,pɑʊ ta,4,a
刨刀,刨刀,bao4 dao1,pɑʊ tɑʊ,4,ɑ
報導,报导,bao4 dao3,pɑʊ tɑʊ,4,ɑ
報道,报道,bao4 dao4,pɑʊ tɑʊ,4,ɑ
暴跌,暴跌,bao4 die1,pɑʊ tjɛ,4,j
暴動喧鬧,暴动喧闹,bao4 dong4 xuan1 nao4,pɑʊ tʊŋ ɕɥœn nɑʊ,4,ʊ
爆發,爆发,bao4 fa1,pɑʊ fa,4,a
暴風雪,暴风雪,bao4 feng1 xue3,pɑʊ fɤŋ ɕɥœ,6,ɕ
暴風雨,暴风雨,bao4 feng1 yu3,pɑʊ fɤŋ y,6,y
報復,报复,bao4 fu4,pɑʊ fu,4,u
抱負,抱负,bao4 fu4,pɑʊ fu,4,u
報告,报告,bao4 gao4,pɑʊ kɑʊ,4,ɑ
刨花,刨花,bao4 hua1,pɑʊ xwa,5,a
報警,报警,bao4 jing3,pɑʊ tɕiŋ,5,i
暴君,暴君,bao4 jun1,pɑʊ tɕyn,5,y
暴力,暴力,bao4 li4,pɑʊ li,4,i
暴戾,暴戾,bao4 li4,pɑʊ li,4,i
暴戾恣睢,暴戾恣睢,bao4 li4 zi4 sui1,pɑʊ li tsɯ sweɪ,4,i
爆料,爆料,bao4 liao4,pɑʊ ljɑʊ,5,ɑ
暴露,暴露,bao4 lu4,pɑʊ lu,4,u
暴露目標,暴露目标,bao4 lu4 mu4 biao1,pɑʊ lu mu pjɑʊ,5,m
暴露文學,暴露文学,bao4 lu4 wen2 xue2,pɑʊ lu wən ɕɥœ,5,w
暴露無遺,暴露无遗,bao4 lu4 wu2 yi2,pɑʊ lu u i,5,u
暴米花,暴米花,bao4 mi3 hua1,pɑʊ mi xwa,5,x
爆米花,爆米花,bao4 mi3 hua1,pɑʊ mi xwa,5,x
報名,报名,bao4 ming2,pɑʊ miŋ,5,ŋ
刨木板,刨木板,bao4 mu4 ban3,pɑʊ mu pan,4,u
暴虐,暴虐,bao4 nue4,pɑʊ nu ɤ,3,n
刨平,刨平,bao4 ping2,pɑʊ pʰiŋ,4,i
爆破,爆破,bao4 po4,pɑʊ pʰwɔ,4,w
爆破炸彈,爆破炸弹,bao4 po4 zha4 dan4,pɑʊ pʰwɔ ʈʂa tan,4,w
抱樸,抱朴,bao4 pu3,pɑʊ pʰu,4,u
抱歉,抱歉,bao4 qian4,pɑʊ tɕʰjɛn,4,ɕʰ
豹死留皮，人死留名,豹死留皮，人死留名,bao4 si3 liu2 pi2 ren2 si3 liu2 ming2,pɑʊ sɯ ljoʊ pʰi ʐən sɯ ljoʊ miŋ,3,s
暴殄天物,暴殄天物,bao4 tian3 tian1 wu4,pɑʊ tʰjɛn tʰjɛn u,5,ɛ
暴跳如雷,暴跳如雷,bao4 tiao4 ru2 lei2,pɑʊ tʰjɑʊ ʐu leɪ,5,ɑ
豹紋,豹纹,bao4 wen2,pɑʊ wən,4,ə
報喜不報憂,报喜不报忧,bao4 xi3 bu2 bao4 you1,pɑʊ ɕi pu pɑʊ yoʊ,4,i
報銷差旅費,报销差旅费,bao4 xiao1 chai1 lv3 fei4,pɑʊ ɕjɑʊ ʈʂʰaɪ ly feɪ,6,ʊ
爆笑,爆笑,bao4 xiao4,pɑʊ ɕjɑʊ,6,ʊ
報業,报业,bao4 ye4,pɑʊ jɛ,4,ɛ
鮑魚,鲍鱼,bao4 yu2,pɑʊ y,3,y
暴雨,暴雨,bao4 yu3,pɑʊ y,3,y
抱怨,抱怨,bao4 yuan4,pɑʊ ɥœn,3,ɥ
報載,报载,bao4 zai3,pɑʊ tsaɪ,5,a
暴躁,暴躁,bao4 zao4,pɑʊ tsɑʊ,6,ʊ
爆炸,爆炸,bao4 zha4,pɑʊ ʈʂa,5,a
爆仗,爆仗,bao4 zhang5,pɑʊ ʈʂɑŋ,5,ɑ
暴政,暴政,bao4 zheng4,pɑʊ ʈʂɤŋ,5,ɤ
報紙,报纸,bao4 zhi3,pɑʊ ʈʂɨ,5,ɨ
報紙發行商,报纸发行商,bao4 zhi3 fa1 xing2 shang1,pɑʊ ʈʂɨ fa ɕiŋ ʂɑŋ,5,ɨ
爆竹,爆竹,bao4 zhu2,pɑʊ ʈʂu,5,u
刨子,刨子,bao4 zi5,pɑʊ tsɯ,5,ɯ
悲哀,悲哀,bei1 ai1,peɪ aɪ,4,ɪ
卑鄙,卑鄙,bei1 bi3,peɪ pi,4,i
悲慘,悲惨,bei1 can3,peɪ tsʰan,4,sʰ
悲愴,悲怆,bei1 chuang4,peɪ ʈʂʰwɑŋ,5,w
悲愴淒涼,悲怆凄凉,bei1 chuang4 qi1 liang2,peɪ ʈʂʰwɑŋ tɕʰi ljɑŋ,5,w
悲憤填膺,悲愤填膺,bei1 fen4 tian2 ying1,peɪ fən tʰjɛn iŋ,4,ə
杯葛,杯葛,bei1 ge2,peɪ kɤ,4,ɤ
杯弓蛇影,杯弓蛇影,bei1 gong1 she2 ying3,peɪ kʊŋ ʂɤ iŋ,4,ʊ
悲觀,悲观,bei1 guan1,peɪ kwan,5,a
揹黑鍋,背黑锅,bei1 hei1 guo1,peɪ xeɪ kwɔ,4,e
悲歡離合,悲欢离合,bei1 huan1 li2 he2,peɪ xwan li xɤ,5,a
悲劇,悲剧,bei1 ju4,peɪ tɕy,5,y
卑劣,卑劣,bei1 lie4,peɪ ljɛ,4,j
悲戚,悲戚,bei1 qi1,peɪ tɕʰi,5,i
悲切,悲切,bei1 qie4,peɪ tɕʰjɛ,6,ɛ
悲傷,悲伤,bei1 shang1,peɪ ʂɑŋ,5,ŋ
揹書,背书,bei1 shu1,peɪ ʂu,4,u
揹書包,背书包,bei1 shu1 bao1,peɪ ʂu pɑʊ,4,u
杯水車薪,杯水车薪,bei1 shui3 che1 xin1,peɪ ʂweɪ ʈʂʰɤ ɕin,7,ʈ
碑帖,碑帖,bei1 tie4,peɪ tʰjɛ,4,j
悲慟,悲恸,bei1 tong4,peɪ tʰʊŋ,4,ʊ
卑微,卑微,bei1 wei1,peɪ weɪ,4,e
卑微,卑微,bei1 wei1,peɪ weɪ,4,e
碑文,碑文,bei1 wen2,peɪ wən,4,ə
杯子,杯子,bei1 zi5,peɪ tsɯ,4,s
北邊,北边,bei3 bian1,peɪ pjɛn,4,j
北部,北部,bei3 bu4,peɪ pu,4,u
北斗星,北斗星,bei3 dou3 xing1,peɪ toʊ ɕiŋ,4,o
北方,北方,bei3 fang1,peɪ fɑŋ,4,ɑ
北國風光,北国风光,bei3 guo2 feng1 guang1,peɪ kwɔ fɤŋ kwɑŋ,5,ɔ
北極,北极,bei3 ji2,peɪ tɕi,5,i
北極熊,北极熊,bei3 ji2 xiong2,peɪ tɕi ɕjʊŋ,6,ɕ
北京話,北京话,bei3 jing1 hua4,peɪ tɕiŋ xwa,7,x
備案,备案,bei4 an4,peɪ an,4,n
背包,背包,bei4 bao1,peɪ pɑʊ,4,ɑ
悖暴,悖暴,bei4 bao4,peɪ pɑʊ,4,ɑ
被捕入獄,被捕入狱,bei4 bu3 ru4 yu4,peɪ pu ʐu y,4,u
焙茶,焙茶,bei4 cha2,peɪ ʈʂʰa,5,a
被稱為,被称为,bei4 cheng1 wei2,peɪ ʈʂʰɤŋ weɪ,5,ɤ
輩出,辈出,bei4 chu1,peɪ ʈʂʰu,5,u
被單,被单,bei4 dan1,peɪ tan,4,a
被盜,被盗,bei4 dao4,peɪ tɑʊ,4,ɑ
被動,被动,bei4 dong4,peɪ tʊŋ,4,ʊ
被俘,被俘,bei4 fu2,peɪ fu,4,u
被覆,被覆,bei4 fu4,peɪ fu,4,u
焙乾,焙干,bei4 gan1,peɪ kan,4,a
被告,被告,bei4 gao4,peɪ kɑʊ,4,ɑ
被害,被害,bei4 hai4,peɪ xaɪ,4,a
被害人,被害人,bei4 hai4 ren2,peɪ xaɪ ʐən,4,a
輩行,辈行,bei4 hang2,peɪ xɑŋ,4,ɑ
背後,背后,bei4 hou4,peɪ xoʊ,4,o
悖晦,悖晦,bei4 hui5,peɪ xweɪ,5,e
背悔,背悔,bei4 hui5,peɪ xweɪ,5,e
背晦,背晦,bei4 hui5,peɪ xweɪ,5,e
被擊斃,被击毙,bei4 ji1 bi4,peɪ tɕi pi,6,p
背脊,背脊,bei4 ji3,peɪ tɕi,5,i
被記過,被记过,bei4 ji4 guo4,peɪ tɕi kwɔ,6,k
被劫持,被劫持,bei4 jie2 chi2,peɪ tɕjɛ ʈʂʰɨ,5,j
背景,背景,bei4 jing3,peɪ tɕiŋ,6,ŋ
背井離鄉,背井离乡,bei4 jing3 li2 xiang1,peɪ tɕiŋ li ɕjɑŋ,7,l
貝殼,贝壳,bei4 ke2,peɪ kʰɤ,4,ɤ
被困,被困,bei4 kun4,peɪ kʰwən,4,w
蓓蕾,蓓蕾,bei4 lei3,peɪ leɪ,4,e
貝蕾帽,贝蕾帽,bei4 lei3 mao4,peɪ leɪ mɑʊ,4,e
被列入,被列入,bei4 lie4 ru4,peɪ ljɛ ʐu,4,j
悖論,悖论,bei4 lun4,peɪ lwən,4,w
悖謾,悖谩,bei4 man4,peɪ man,4,a
悖耄,悖耄,bei4 mao4,peɪ mɑʊ,4,ɑ
背叛,背叛,bei4 pan4,peɪ pʰan,4,a
被判死刑,被判死刑,bei4 pan4 si3 xing2,peɪ pʰan sɯ ɕiŋ,4,a
被騙,被骗,bei4 pian4,peɪ pʰjɛn,4,j
被騙了,被骗了,bei4 pian4 le5,peɪ pʰjɛn lɤ,4,j
被評為,被评为,bei4 ping2 wei2,peɪ pʰiŋ weɪ,4,i
被迫,被迫,bei4 po4,peɪ pʰwɔ,4,w
背鰭,背鳍,bei4 qi2,peɪ tɕʰi,5,i
被歧視,被歧视,bei4 qi2 shi4,peɪ tɕʰi ʂɨ,5,i
被槍斃,被枪毙,bei4 qiang1 bi4,peɪ tɕʰjɑŋ pi,6,ɑ
被搶,被抢,bei4 qiang3,peɪ tɕʰjɑŋ,6,ɑ
備取,备取,bei4 qu3,peɪ tɕʰy,5,y
被褥,被褥,bei4 ru4,peɪ ʐu,3,ʐ
焙燒,焙烧,bei4 shao1,peɪ ʂɑʊ,5,ʊ
被視為,被视为,bei4 shi4 wei2,peɪ ʂɨ weɪ,4,ɨ
備受,备受,bei4 shou4,peɪ ʂoʊ,4,o
備受爭議,备受争议,bei4 shou4 zheng1 yi4,peɪ ʂoʊ ʈʂɤŋ i,4,o
背水一戰,背水一战,bei4 shui3 yi2 zhan4,peɪ ʂweɪ i ʈʂan,7,i
備胎,备胎,bei4 tai1,peɪ tʰaɪ,4,a
被提及,被提及,bei4 ti2 ji2,peɪ tʰi tɕi,5,t
被提名,被提名,bei4 ti2 ming2,peɪ tʰi miŋ,5,m
被偷,被偷,bei4 tou1,peɪ tʰoʊ,4,o
悖惘,悖惘,bei4 wang3,peɪ wɑŋ,4,ɑ
備忘,备忘,bei4 wang4,peɪ wɑŋ,4,ɑ
悖妄,悖妄,bei4 wang4,peɪ wɑŋ,4,ɑ
備忘錄,备忘录,bei4 wang4 lu4,peɪ wɑŋ lu,4,ɑ
被窩,被窝,bei4 wo1,peɪ wɔ,4,ɔ
背心,背心,bei4 xin1,peɪ ɕin,3,ɕ
背信棄義,背信弃义,bei4 xin4 qi4 yi4,peɪ ɕin tɕʰi i,3,ɕ
悖言,悖言,bei4 yan2,peɪ jɛn,4,ɛ
被腰斬,被腰斩,bei4 yao1 zhan3,peɪ jɑʊ ʈʂan,4,ɑ
備用,备用,bei4 yong4,peɪ yʊŋ,3,y
備用鑰匙,备用钥匙,bei4 yong4 yao4 shi5,peɪ yʊŋ jɑʊ ʂɨ,3,y
備戰,备战,bei4 zhan4,peɪ ʈʂan,5,a
備至,备至,bei4 zhi4,peɪ ʈʂɨ,5,ɨ
備註,备注,bei4 zhu4,peɪ ʈʂu,5,u
被抓,被抓,bei4 zhua1,peɪ ʈʂwa,5,w
被子植物,被子植物,bei4 zi3 zhi2 wu4,peɪ tsɯ ʈʂɨ u,4,s
被子,被子,bei4 zi5,peɪ tsɯ,4,s
輩子,辈子,bei4 zi5,peɪ tsɯ,4,s
奔波,奔波,ben1 bo1,pən pwɔ,3,p
奔馳,奔驰,ben1 chi2,pən ʈʂʰɨ,4,ʂʰ
奔雷,奔雷,ben1 lei2,pən leɪ,4,e
賁門,贲门,ben1 men2,pən mən,4,ə
賁石,贲石,ben1 shi2,pən ʂɨ,4,ɨ
賁士,贲士,ben1 shi4,pən ʂɨ,4,ɨ
奔騰,奔腾,ben1 teng2,pən tʰɤŋ,4,ɤ
賁育,贲育,ben1 yu4,pən y,3,y
賁張,贲张,ben1 zhang1,pən ʈʂɑŋ,5,ɑ
奔走,奔走,ben1 zou3,pən tsoʊ,4,s
本地,本地,ben3 di4,pən ti,4,i
本地口音,本地口音,ben3 di4 kou3 yin1,pən ti kʰoʊ in,5,kʰ
本地人,本地人,ben3 di4 ren2,pən ti ʐən,5,ʐ
本地人,本地人,ben3 di4 ren2,pən ti ʐən,5,ʐ
苯酚,苯酚,ben3 fen1,pən fən,3,f
本國,本国,ben3 guo2,pən kwɔ,3,k
畚箕,畚箕,ben3 ji1,pən tɕi,5,i
本家,本家,ben3 jia1,pən tɕja,5,j
本來,本来,ben3 lai2,pən laɪ,4,a
本來面目,本来面目,ben3 lai2 mian4 mu4,pən laɪ mjɛn mu,4,a
本末倒置,本末倒置,ben3 mo4 dao4 zhi4,pən mwɔ tɑʊ ʈʂɨ,4,w
本人,本人,ben3 ren2,pən ʐən,3,ʐ
本身,本身,ben3 shen1,pən ʂən,4,ə
本息,本息,ben3 xi1,pən ɕi,3,ɕ
