潮汐測站,潮汐测站,chao2 xi1 ce4 zhan4,ʈʂʰɑʊ ɕi tsʰɤ ʈʂan
潮汐發電站,潮汐发电站,chao2 xi1 fa1 dian4 zhan4,ʈʂʰɑʊ ɕi fa tjɛn ʈʂan
潮汐發動機,潮汐发动机,chao2 xi1 fa1 dong4 ji1,ʈʂʰɑʊ ɕi fa tʊŋ tɕi
潮汐能,潮汐能,chao2 xi1 neng2,ʈʂʰɑʊ ɕi nɤŋ
潮汐預報,潮汐预报,chao2 xi1 yu4 bao4,ʈʂʰɑʊ ɕi y pɑʊ
朝鮮圓,朝鲜圆,chao2 xian1 yuan2,ʈʂʰɑʊ ɕjɛn ɥœn
朝鮮戰爭,朝鲜战争,chao2 xian1 zhan4 zheng1,ʈʂʰɑʊ ɕjɛn ʈʂan ʈʂɤŋ
朝鮮族,朝鲜族,chao2 xian1 zu2,ʈʂʰɑʊ ɕjɛn tsu
朝向,朝向,chao2 xiang4,ʈʂʰɑʊ ɕjɑŋ
嘲笑,嘲笑,chao2 xiao4,ʈʂʰɑʊ ɕjɑʊ
潮信,潮信,chao2 xin4,ʈʂʰɑʊ ɕin
潮繡,潮绣,chao2 xiu4,ʈʂʰɑʊ ɕjoʊ
巢穴,巢穴,chao2 xue2,ʈʂʰɑʊ ɕɥœ
嘲謔,嘲谑,chao2 xue4,ʈʂʰɑʊ ɕɥœ
潮汛,潮汛,chao2 xun4,ʈʂʰɑʊ ɕyn
朝陽,朝阳,chao2 yang2,ʈʂʰɑʊ jɑŋ
朝陽花,朝阳花,chao2 yang2 hua1,ʈʂʰɑʊ jɑŋ xwa
朝野,朝野,chao2 ye3,ʈʂʰɑʊ jɛ
朝儀,朝仪,chao2 yi2,ʈʂʰɑʊ i
潮音,潮音,chao2 yin1,ʈʂʰɑʊ in
潮湧,潮涌,chao2 yong3,ʈʂʰɑʊ yʊŋ
潮災,潮灾,chao2 zai1,ʈʂʰɑʊ tsaɪ
朝政,朝政,chao2 zheng4,ʈʂʰɑʊ ʈʂɤŋ
朝中有人好做官,朝中有人好做官,chao2 zhong1 you3 ren2 hao3 zuo4 guan1,ʈʂʰɑʊ ʈʂʊŋ yoʊ ʐən xɑʊ tswɔ kwan
潮滋滋,潮滋滋,chao2 zi1 zi1,ʈʂʰɑʊ tsɯ tsɯ
朝宗,朝宗,chao2 zong1,ʈʂʰɑʊ tsʊŋ
炒菜,炒菜,chao3 cai4,ʈʂʰɑʊ tsʰaɪ
吵架,吵架,chao3 jia4,ʈʂʰɑʊ tɕja
炒麵,炒面,chao3 mian4,ʈʂʰɑʊ mjɛn
吵鬧,吵闹,chao3 nao4,ʈʂʰɑʊ nɑʊ
吵醒,吵醒,chao3 xing3,ʈʂʰɑʊ ɕiŋ
炒作,炒作,chao3 zuo4,ʈʂʰɑʊ tswɔ
車把勢,车把势,che1 ba3 shi5,ʈʂʰɤ pa ʂɨ
車把式,车把式,che1 ba3 shi5,ʈʂʰɤ pa ʂɨ
車窗,车窗,che1 chuang1,ʈʂʰɤ ʈʂʰwɑŋ
車床,车床,che1 chuang2,ʈʂʰɤ ʈʂʰwɑŋ
車隊,车队,che1 dui4,ʈʂʰɤ tweɪ
車禍,车祸,che1 huo4,ʈʂʰɤ xwɔ
車駕,车驾,che1 jia4,ʈʂʰɤ tɕja
車間,车间,che1 jian1,ʈʂʰɤ tɕjɛn
車捐,车捐,che1 juan1,ʈʂʰɤ tɕɥœn
車庫,车库,che1 ku4,ʈʂʰɤ kʰu
車庫大門,车库大门,che1 ku4 da4 men2,ʈʂʰɤ kʰu ta mən
車輛,车辆,che1 liang4,ʈʂʰɤ ljɑŋ
車輪,车轮,che1 lun2,ʈʂʰɤ lwən
車手,车手,che1 shou3,ʈʂʰɤ ʂoʊ
車廂,车厢,che1 xiang1,ʈʂʰɤ ɕjɑŋ
車展,车展,che1 zhan3,ʈʂʰɤ ʈʂan
車站,车站,che1 zhan4,ʈʂʰɤ ʈʂan
車轍,车辙,che1 zhe2,ʈʂʰɤ ʈʂɤ
車子,车子,che1 zi5,ʈʂʰɤ tsɯ
扯談,扯谈,che3 tan2,ʈʂʰɤ tʰan
徹底,彻底,che4 di3,ʈʂʰɤ ti
掣劍,掣剑,che4 jian4,ʈʂʰɤ tɕjɛn
撤離,撤离,che4 li2,ʈʂʰɤ li
掣籤,掣签,che4 qian1,ʈʂʰɤ tɕʰjɛn
撤退,撤退,che4 tui4,ʈʂʰɤ tʰweɪ
掣肘,掣肘,che4 zhou3,ʈʂʰɤ ʈʂoʊ
嗔斥,嗔斥,chen1 chi4,ʈʂʰən ʈʂʰɨ
嗔詬,嗔诟,chen1 gou4,ʈʂʰən koʊ
嗔怪,嗔怪,chen1 guai4,ʈʂʰən kwaɪ
瞋目,瞋目,chen1 mu4,ʈʂʰən mu
瞋目叱之,瞋目叱之,chen1 mu4 chi4 zhi1,ʈʂʰən mu ʈʂʰɨ ʈʂɨ
瞋目而視,瞋目而视,chen1 mu4 er2 shi4,ʈʂʰən mu ɑɻ ʂɨ
瞋目切齒,瞋目切齿,chen1 mu4 qie4 chi3,ʈʂʰən mu tɕʰjɛ ʈʂʰɨ
嗔睨,嗔睨,chen1 ni4,ʈʂʰən ni
嗔睨不語,嗔睨不语,chen1 ni4 bu4 yu3,ʈʂʰən ni pu y
嗔怒,嗔怒,chen1 nu4,ʈʂʰən nu
嗔怒而言,嗔怒而言,chen1 nu4 er2 yan2,ʈʂʰən nu ɑɻ jɛn
嗔色,嗔色,chen1 se4,ʈʂʰən sɤ
嗔怨,嗔怨,chen1 yuan4,ʈʂʰən ɥœn
嗔責,嗔责,chen1 ze2,ʈʂʰən tsɤ
嗔著,嗔着,chen1 zhe5,ʈʂʰən ʈʂɤ
塵埃,尘埃,chen2 ai1,ʈʂʰən aɪ
陳詞濫調,陈词滥调,chen2 ci2 lan4 diao4,ʈʂʰən tsʰɯ lan tjɑʊ
沉澱,沉淀,chen2 dian4,ʈʂʰən tjɛn
陳腐,陈腐,chen2 fu3,ʈʂʰən fu
陳腐觀念,陈腐观念,chen2 fu3 guan1 nian4,ʈʂʰən fu kwan njɛn
晨昏,晨昏,chen2 hun1,ʈʂʰən xwən
沉降,沉降,chen2 jiang4,ʈʂʰən tɕjɑŋ
沉降縫,沉降缝,chen2 jiang4 feng4,ʈʂʰən tɕjɑŋ fɤŋ
陳舊,陈旧,chen2 jiu4,ʈʂʰən tɕjoʊ
晨練,晨练,chen2 lian4,ʈʂʰən ljɛn
陳列,陈列,chen2 lie4,ʈʂʰən ljɛ
沉淪,沉沦,chen2 lun2,ʈʂʰən lwən
沉悶,沉闷,chen2 men4,ʈʂʰən mən
沉迷,沉迷,chen2 mi2,ʈʂʰən mi
沉沒,沉没,chen2 mo4,ʈʂʰən mwɔ
沉默,沉默,chen2 mo4,ʈʂʰən mwɔ
沉默寡言,沉默寡言,chen2 mo4 gua3 yan2,ʈʂʰən mwɔ kwa jɛn
沉溺,沉溺,chen2 ni4,ʈʂʰən ni
臣妾,臣妾,chen2 qie4,ʈʂʰən tɕʰjɛ
陳述,陈述,chen2 shu4,ʈʂʰən ʂu
沉睡,沉睡,chen2 shui4,ʈʂʰən ʂweɪ
塵土,尘土,chen2 tu3,ʈʂʰən tʰu
塵土飛揚,尘土飞扬,chen2 tu3 fei1 yang2,ʈʂʰən tʰu fɤ jɑŋ
晨曦,晨曦,chen2 xi1,ʈʂʰən ɕi
沉滓,沉滓,chen2 zi3,ʈʂʰən tsɯ
趁機,趁机,chen4 ji1,ʈʂʰən tɕi
齔年,龀年,chen4 nian2,ʈʂʰən njɛn
趁熱,趁热,chen4 re4,ʈʂʰən ʐɤ
襯衫,衬衫,chen4 shan1,ʈʂʰən ʂan
齔童,龀童,chen4 tong2,ʈʂʰən tʰʊŋ
襯托,衬托,chen4 tuo1,ʈʂʰən tʰwɔ
稱心如意,称心如意,chen4 xin1 ru2 yi4,ʈʂʰən ɕin ʐu i
趁虛而入,趁虚而入,chen4 xu1 er2 ru4,ʈʂʰən ɕy ɑɻ ʐu
讖言,谶言,chen4 yan2,ʈʂʰən jɛn
稱不上,称不上,cheng1 bu5 shang4,ʈʂʰɤŋ pu ʂɑŋ
蟶埕,蛏埕,cheng1 cheng2,ʈʂʰɤŋ ʈʂʰɤŋ
稱得上,称得上,cheng1 de5 shang4,ʈʂʰɤŋ tɤ ʂɑŋ
稱孤道寡,称孤道寡,cheng1 gu1 dao4 gua3,ʈʂʰɤŋ ku tɑʊ kwa
稱呼,称呼,cheng1 hu5,ʈʂʰɤŋ xu
瞠目,瞠目,cheng1 mu4,ʈʂʰɤŋ mu
瞠目結舌,瞠目结舌,cheng1 mu4 jie2 she2,ʈʂʰɤŋ mu tɕjɛ ʂɤ
稱奇,称奇,cheng1 qi2,ʈʂʰɤŋ tɕʰi
撐傘,撑伞,cheng1 san3,ʈʂʰɤŋ san
稱頌,称颂,cheng1 song4,ʈʂʰɤŋ sʊŋ
稱為,称为,cheng1 wei2,ʈʂʰɤŋ wɤ
稱讚,称赞,cheng1 zan4,ʈʂʰɤŋ tsan
蟶子,蛏子,cheng1 zi5,ʈʂʰɤŋ tsɯ
成敗得失,成败得失,cheng2 bai4 de2 shi1,ʈʂʰɤŋ paɪ tɤ ʂɨ
成敗未知,成败未知,cheng2 bai4 wei4 zhi1,ʈʂʰɤŋ paɪ wɤ ʈʂɨ
懲辦,惩办,cheng2 ban4,ʈʂʰɤŋ pan
承辦,承办,cheng2 ban4,ʈʂʰɤŋ pan
承辦,承办,cheng2 ban4,ʈʂʰɤŋ pan
承辦人,承办人,cheng2 ban4 ren2,ʈʂʰɤŋ pan ʐən
承包,承包,cheng2 bao1,ʈʂʰɤŋ pɑʊ
承包商,承包商,cheng2 bao1 shang1,ʈʂʰɤŋ pɑʊ ʂɑŋ
城堡,城堡,cheng2 bao3,ʈʂʰɤŋ pɑʊ
成本,成本,cheng2 ben3,ʈʂʰɤŋ pən
澄碧,澄碧,cheng2 bi4,ʈʂʰɤŋ pi
成冰紀,成冰纪,cheng2 bing1 ji4,ʈʂʰɤŋ piŋ tɕi
乘槎,乘槎,cheng2 cha2,ʈʂʰɤŋ ʈʂʰa
澄澈,澄澈,cheng2 che4,ʈʂʰɤŋ ʈʂʰɤ
懲處,惩处,cheng2 chu3,ʈʂʰɤŋ ʈʂʰu
程度,程度,cheng2 du4,ʈʂʰɤŋ tu
懲罰,惩罚,cheng2 fa2,ʈʂʰɤŋ fa
成法,成法,cheng2 fa3,ʈʂʰɤŋ fa
成份,成份,cheng2 fen4,ʈʂʰɤŋ fən
成分,成分,cheng2 fen4,ʈʂʰɤŋ fən
成功,成功,cheng2 gong1,ʈʂʰɤŋ kʊŋ
成何體統,成何体统,cheng2 he2 ti3 tong3,ʈʂʰɤŋ xɤ tʰi tʰʊŋ
城隍,城隍,cheng2 huang2,ʈʂʰɤŋ xwɑŋ
成績單,成绩单,cheng2 ji1 dan1,ʈʂʰɤŋ tɕi tan
成績,成绩,cheng2 ji4,ʈʂʰɤŋ tɕi
成績差,成绩差,cheng2 ji4 cha4,ʈʂʰɤŋ tɕi ʈʂʰa
成績出眾,成绩出众,cheng2 ji4 chu1 zhong4,ʈʂʰɤŋ tɕi ʈʂʰu ʈʂʊŋ
成績卓著,成绩卓著,cheng2 ji4 zhuo2 zhu4,ʈʂʰɤŋ tɕi ʈʂwɔ ʈʂu
成見,成见,cheng2 jian4,ʈʂʰɤŋ tɕjɛn
澄淨,澄净,cheng2 jing4,ʈʂʰɤŋ tɕiŋ
成就,成就,cheng2 jiu4,ʈʂʰɤŋ tɕjoʊ
成就感,成就感,cheng2 jiu4 gan3,ʈʂʰɤŋ tɕjoʊ kan
乘客,乘客,cheng2 ke4,ʈʂʰɤŋ kʰɤ
誠懇,诚恳,cheng2 ken3,ʈʂʰɤŋ kʰən
成例,成例,cheng2 li4,ʈʂʰɤŋ li
成立,成立,cheng2 li4,ʈʂʰɤŋ li
乘涼,乘凉,cheng2 liang2,ʈʂʰɤŋ ljɑŋ
承溜,承溜,cheng2 liu4,ʈʂʰɤŋ ljoʊ
承蒙,承蒙,cheng2 meng3,ʈʂʰɤŋ mɤŋ
乘冪,乘幂,cheng2 mi4,ʈʂʰɤŋ mi
成名作,成名作,cheng2 ming2 zuo4,ʈʂʰɤŋ miŋ tswɔ
成年,成年,cheng2 nian2,ʈʂʰɤŋ njɛn
成年累月,成年累月,cheng2 nian2 lei3 yue4,ʈʂʰɤŋ njɛn lɤ ɥœ
成年人,成年人,cheng2 nian2 ren2,ʈʂʰɤŋ njɛn ʐən
承諾,承诺,cheng2 nuo4,ʈʂʰɤŋ nwɔ
成品,成品,cheng2 pin3,ʈʂʰɤŋ pʰin
成器,成器,cheng2 qi4,ʈʂʰɤŋ tɕʰi
成氣候,成气候,cheng2 qi4 hou4,ʈʂʰɤŋ tɕʰi xoʊ
成千累萬,成千累万,cheng2 qian1 lei3 wan4,ʈʂʰɤŋ tɕʰjɛn lɤ wan
成親,成亲,cheng2 qin1,ʈʂʰɤŋ tɕʰin
澄清,澄清,cheng2 qing1,ʈʂʰɤŋ tɕʰiŋ
城闕,城阙,cheng2 que4,ʈʂʰɤŋ tɕʰɥœ
成人,成人,cheng2 ren2,ʈʂʰɤŋ ʐən
成仁取義,成仁取义,cheng2 ren2 qu3 yi4,ʈʂʰɤŋ ʐən tɕʰy i
成人之美,成人之美,cheng2 ren2 zhi1 mei3,ʈʂʰɤŋ ʐən ʈʂɨ mɤ
承認,承认,cheng2 ren4,ʈʂʰɤŋ ʐən
成色,成色,cheng2 se4,ʈʂʰɤŋ sɤ
誠實,诚实,cheng2 shi2,ʈʂʰɤŋ ʂɨ
城市,城市,cheng2 shi4,ʈʂʰɤŋ ʂɨ
成事不足，敗事有餘,成事不足，败事有余,cheng2 shi4 bu4 zu2 bai4 shi4 you3 yu2,ʈʂʰɤŋ ʂɨ pu tsu paɪ ʂɨ yoʊ y
承受,承受,cheng2 shou4,ʈʂʰɤŋ ʂoʊ
成熟,成熟,cheng2 shu2,ʈʂʰɤŋ ʂu
成雙,成双,cheng2 shuang1,ʈʂʰɤŋ ʂwɑŋ
成天,成天,cheng2 tian1,ʈʂʰɤŋ tʰjɛn
成為,成为,cheng2 wei2,ʈʂʰɤŋ wɤ
成文,成文,cheng2 wen2,ʈʂʰɤŋ wən
呈現,呈现,cheng2 xian4,ʈʂʰɤŋ ɕjɛn
丞相,丞相,cheng2 xiang4,ʈʂʰɤŋ ɕjɑŋ
誠信,诚信,cheng2 xin4,ʈʂʰɤŋ ɕin
成型,成型,cheng2 xing2,ʈʂʰɤŋ ɕiŋ
成宿,成宿,cheng2 xiu3,ʈʂʰɤŋ ɕjoʊ
乘虛而入,乘虚而入,cheng2 xu1 er2 ru4,ʈʂʰɤŋ ɕy ɑɻ ʐu
成衣匠,成衣匠,cheng2 yi1 jiang4,ʈʂʰɤŋ i tɕjɑŋ
誠意,诚意,cheng2 yi4,ʈʂʰɤŋ i
城垣,城垣,cheng2 yuan2,ʈʂʰɤŋ ɥœn
成員,成员,cheng2 yuan2,ʈʂʰɤŋ ɥœn
承載,承载,cheng2 zai4,ʈʂʰɤŋ tsaɪ
成長,成长,cheng2 zhang3,ʈʂʰɤŋ ʈʂɑŋ
誠招,诚招,cheng2 zhao1,ʈʂʰɤŋ ʈʂɑʊ
成者為王，敗者為寇,成者为王，败者为寇,cheng2 zhe3 wei2 wang2 bai4 zhe3 wei2 kou4,ʈʂʰɤŋ ʈʂɤ wɤ wɑŋ paɪ ʈʂɤ wɤ kʰoʊ
城鎮,城镇,cheng2 zhen4,ʈʂʰɤŋ ʈʂən
城鎮化,城镇化,cheng2 zhen4 hua4,ʈʂʰɤŋ ʈʂən xwa
橙汁,橙汁,cheng2 zhi1,ʈʂʰɤŋ ʈʂɨ
誠摯,诚挚,cheng2 zhi4,ʈʂʰɤŋ ʈʂɨ
成竹在胸,成竹在胸,cheng2 zhu2 zai4 xiong1,ʈʂʰɤŋ ʈʂu tsaɪ ɕjʊŋ
逞強,逞强,cheng3 qiang2,ʈʂʰɤŋ tɕʰjɑŋ
吃飽,吃饱,chi1 bao3,ʈʂʰɨ pɑʊ
吃不下,吃不下,chi1 bu5 xia4,ʈʂʰɨ pu ɕja
吃不住勁,吃不住劲,chi1 bu5 zhu4 jin4,ʈʂʰɨ pu ʈʂu tɕin
哧哧,哧哧,chi1 chi1,ʈʂʰɨ ʈʂʰɨ
哧哧地笑,哧哧地笑,chi1 chi1 de5 xiao4,ʈʂʰɨ ʈʂʰɨ tɤ ɕjɑʊ
吃穿無著,吃穿无着,chi1 chuan1 wu2 zhuo2,ʈʂʰɨ ʈʂʰwan u ʈʂwɔ
吃醋,吃醋,chi1 cu4,ʈʂʰɨ tsʰu
癡呆,痴呆,chi1 dai1,ʈʂʰɨ taɪ
哧的一聲,哧的一声,chi1 de5 yi4 sheng1,ʈʂʰɨ tɤ i ʂɤŋ
吃東西,吃东西,chi1 dong1 xi5,ʈʂʰɨ tʊŋ ɕi
吃飯,吃饭,chi1 fan4,ʈʂʰɨ fan
吃光,吃光,chi1 guang1,ʈʂʰɨ kwɑŋ
吃喝玩樂,吃喝玩乐,chi1 he1 wan2 le4,ʈʂʰɨ xɤ wan lɤ
吃葷,吃荤,chi1 hun1,ʈʂʰɨ xwən
吃勁,吃劲,chi1 jin4,ʈʂʰɨ tɕin
吃驚,吃惊,chi1 jing1,ʈʂʰɨ tɕiŋ
吃苦,吃苦,chi1 ku3,ʈʂʰɨ kʰu
吃苦受累,吃苦受累,chi1 ku3 shou4 lei4,ʈʂʰɨ kʰu ʂoʊ lɤ
吃老本,吃老本,chi1 lao3 ben3,ʈʂʰɨ lɑʊ pən
吃裡扒外,吃里扒外,chi1 li3 pa2 wai4,ʈʂʰɨ li pʰa waɪ
吃力,吃力,chi1 li4,ʈʂʰɨ li
哧溜,哧溜,chi1 liu1,ʈʂʰɨ ljoʊ
魑魅,魑魅,chi1 mei4,ʈʂʰɨ mɤ
魑魅魍魎,魑魅魍魉,chi1 mei4 wang3 liang3,ʈʂʰɨ mɤ wɑŋ ljɑŋ
吃麵,吃面,chi1 mian4,ʈʂʰɨ mjɛn
癡情,痴情,chi1 qing2,ʈʂʰɨ tɕʰiŋ
吃素,吃素,chi1 su4,ʈʂʰɨ su
吃晚餐,吃晚餐,chi1 wan3 can1,ʈʂʰɨ wan tsʰan
吃晚飯,吃晚饭,chi1 wan3 fan4,ʈʂʰɨ wan fan
吃午餐,吃午餐,chi1 wu3 can1,ʈʂʰɨ u tsʰan
吃午飯,吃午饭,chi1 wu3 fan4,ʈʂʰɨ u fan
鴟鴞,鸱鸮,chi1 xiao1,ʈʂʰɨ ɕjɑʊ
癡笑,痴笑,chi1 xiao4,ʈʂʰɨ ɕjɑʊ
鴟鵂,鸱鸺,chi1 xiu1,ʈʂʰɨ ɕjoʊ
吃絮了,吃絮了,chi1 xu4 le5,ʈʂʰɨ ɕy lɤ
吃啞巴虧,吃哑巴亏,chi1 ya3 ba5 kui1,ʈʂʰɨ ja pa kʰweɪ
蚩尤,蚩尤,chi1 you2,ʈʂʰɨ yoʊ
吃早餐,吃早餐,chi1 zao3 can1,ʈʂʰɨ tsɑʊ tsʰan
吃早飯,吃早饭,chi1 zao3 fan4,ʈʂʰɨ tsɑʊ fan
吃著不盡,吃着不尽,chi1 zhuo2 bu2 jin4,ʈʂʰɨ ʈʂwɔ pu tɕin
馳騁,驰骋,chi2 cheng3,ʈʂʰɨ ʈʂʰɤŋ
持刀,持刀,chi2 dao1,ʈʂʰɨ tɑʊ
遲鈍,迟钝,chi2 dun4,ʈʂʰɨ twən
恥骨,耻骨,chi2 gu3,ʈʂʰɨ ku
持笏,持笏,chi2 hu4,ʈʂʰɨ xu
持久,持久,chi2 jiu3,ʈʂʰɨ tɕjoʊ
持久和平,持久和平,chi2 jiu3 he2 ping2,ʈʂʰɨ tɕjoʊ xɤ pʰiŋ
持久戰,持久战,chi2 jiu3 zhan4,ʈʂʰɨ tɕjoʊ ʈʂan
持論公允,持论公允,chi2 lun4 gong1 yun3,ʈʂʰɨ lwən kʊŋ yn
馳名,驰名,chi2 ming2,ʈʂʰɨ miŋ
遲暮,迟暮,chi2 mu4,ʈʂʰɨ mu
遲暮之感,迟暮之感,chi2 mu4 zhi1 gan3,ʈʂʰɨ mu ʈʂɨ kan
持平,持平,chi2 ping2,ʈʂʰɨ pʰiŋ
持槍,持枪,chi2 qiang1,ʈʂʰɨ tɕʰjɑŋ
池塘,池塘,chi2 tang2,ʈʂʰɨ tʰɑŋ
持續,持续,chi2 xu4,ʈʂʰɨ ɕy
持續不斷,持续不断,chi2 xu4 bu2 duan4,ʈʂʰɨ ɕy pu twan
遲疑,迟疑,chi2 yi2,ʈʂʰɨ i
遲疑不決,迟疑不决,chi2 yi2 bu4 jue2,ʈʂʰɨ i pu tɕɥœ
持有,持有,chi2 you3,ʈʂʰɨ yoʊ
遲早,迟早,chi2 zao3,ʈʂʰɨ tsɑʊ
池沼,池沼,chi2 zhao3,ʈʂʰɨ ʈʂɑʊ
持之以恆,持之以恒,chi2 zhi1 yi3 heng2,ʈʂʰɨ ʈʂɨ i xɤŋ
持之以恆，功到自然成,持之以恒，功到自然成,chi2 zhi1 yi3 heng2 gong1 dao4 zi4 ran2 cheng2,ʈʂʰɨ ʈʂɨ i xɤŋ kʊŋ tɑʊ tsɯ ʐan ʈʂʰɤŋ
尺牘,尺牍,chi3 du2,ʈʂʰɨ tu
尺度,尺度,chi3 du4,ʈʂʰɨ tu
褫奪公權,褫夺公权,chi3 duo2 gong1 quan2,ʈʂʰɨ twɔ kʊŋ tɕʰɥœn
齒輪,齿轮,chi3 lun2,ʈʂʰɨ lwən
恥辱,耻辱,chi3 ru3,ʈʂʰɨ ʐu
褫職,褫职,chi3 zhi2,ʈʂʰɨ ʈʂɨ
翅膀,翅膀,chi4 bang3,ʈʂʰɨ pɑŋ
赤膊,赤膊,chi4 bo2,ʈʂʰɨ pwɔ
赤膊上陣,赤膊上阵,chi4 bo2 shang4 zhen4,ʈʂʰɨ pwɔ ʂɑŋ ʈʂən
彳亍,彳亍,chi4 chu4,ʈʂʰɨ ʈʂʰu
赤崁樓,赤崁楼,chi4 kan3 lou2,ʈʂʰɨ kʰan loʊ
赤佬,赤佬,chi4 lao3,ʈʂʰɨ lɑʊ
敕令,敕令,chi4 ling4,ʈʂʰɨ liŋ
赤裸,赤裸,chi4 luo3,ʈʂʰɨ lwɔ
赤裸裸,赤裸裸,chi4 luo3 luo3,ʈʂʰɨ lwɔ lwɔ
熾熱,炽热,chi4 re4,ʈʂʰɨ ʐɤ
赤身裸體,赤身裸体,chi4 shen1 luo3 ti3,ʈʂʰɨ ʂən lwɔ tʰi
熾盛,炽盛,chi4 sheng4,ʈʂʰɨ ʂɤŋ
赤手空拳,赤手空拳,chi4 shou3 kong1 quan2,ʈʂʰɨ ʂoʊ kʰʊŋ tɕʰɥœn
斥責,斥责,chi4 ze2,ʈʂʰɨ tsɤ
叱吒,叱咤,chi4 zha1,ʈʂʰɨ ʈʂa
充斥,充斥,chong1 chi4,ʈʂʰʊŋ ʈʂʰɨ
忡忡,忡忡,chong1 chong1,ʈʂʰʊŋ ʈʂʰʊŋ
衝刺,冲刺,chong1 ci4,ʈʂʰʊŋ tsʰɯ
沖淡,冲淡,chong1 dan4,ʈʂʰʊŋ tan
充當,充当,chong1 dang1,ʈʂʰʊŋ tɑŋ
沖盪,冲荡,chong1 dang4,ʈʂʰʊŋ tɑŋ
充電,充电,chong1 dian4,ʈʂʰʊŋ tjɛn
充電站,充电站,chong1 dian4 zhan4,ʈʂʰʊŋ tjɛn ʈʂan
衝動,冲动,chong1 dong4,ʈʂʰʊŋ tʊŋ
充分,充分,chong1 fen4,ʈʂʰʊŋ fən
衝鋒,冲锋,chong1 feng1,ʈʂʰʊŋ fɤŋ
衝鋒槍,冲锋枪,chong1 feng1 qiang1,ʈʂʰʊŋ fɤŋ tɕʰjɑŋ
充飢,充饥,chong1 ji1,ʈʂʰʊŋ tɕi
衝擊,冲击,chong1 ji1,ʈʂʰʊŋ tɕi
衝擊波,冲击波,chong1 ji1 bo1,ʈʂʰʊŋ tɕi pwɔ
衝勁,冲劲,chong1 jin4,ʈʂʰʊŋ tɕin
憧憬,憧憬,chong1 jing3,ʈʂʰʊŋ tɕiŋ
衝浪,冲浪,chong1 lang4,ʈʂʰʊŋ lɑŋ
衝浪板,冲浪板,chong1 lang4 ban3,ʈʂʰʊŋ lɑŋ pan
衝力,冲力,chong1 li4,ʈʂʰʊŋ li
充滿,充满,chong1 man3,ʈʂʰʊŋ man
充滿了,充满了,chong1 man3 le5,ʈʂʰʊŋ man lɤ
充滿希望,充满希望,chong1 man3 xi1 wang4,ʈʂʰʊŋ man ɕi wɑŋ
充沛,充沛,chong1 pei4,ʈʂʰʊŋ pɤ
衝破,缓破,chong1 po4,ʈʂʰʊŋ pʰwɔ
衝上,冲上,chong1 shang4,ʈʂʰʊŋ ʂɑŋ
充實,充实,chong1 shi2,ʈʂʰʊŋ ʂɨ
充實庫存,充实库存,chong1 shi2 ku4 cun2,ʈʂʰʊŋ ʂɨ kʰu tsʰwən
衝突,冲突,chong1 tu1,ʈʂʰʊŋ tʰu
沖洗,冲洗,chong1 xi3,ʈʂʰʊŋ ɕi
充血,充血,chong1 xue4,ʈʂʰʊŋ ɕɥœ
充裕,充裕,chong1 yu4,ʈʂʰʊŋ y
充足,充足,chong1 zu2,ʈʂʰʊŋ tsu
崇拜,崇拜,chong2 bai4,ʈʂʰʊŋ paɪ
重播,重播,chong2 bo1,ʈʂʰʊŋ pwɔ
重蹈覆轍,重蹈覆辙,chong2 dao3 fu4 zhe2,ʈʂʰʊŋ tɑʊ fu ʈʂɤ
重疊,重叠,chong2 die2,ʈʂʰʊŋ tjɛ
重複,重复,chong2 fu4,ʈʂʰʊŋ fu
崇高,崇高,chong2 gao1,ʈʂʰʊŋ kɑʊ
重婚,重婚,chong2 hun1,ʈʂʰʊŋ xwən
重獲,重获,chong2 huo4,ʈʂʰʊŋ xwɔ
蟲鳴,虫鸣,chong2 ming2,ʈʂʰʊŋ miŋ
重孫女,重孙女,chong2 sun1 nv3,ʈʂʰʊŋ swən ny
重新,重新,chong2 xin1,ʈʂʰʊŋ ɕin
重新開始,重新开始,chong2 xin1 kai1 shi3,ʈʂʰʊŋ ɕin kʰaɪ ʂɨ
蟲牙,虫牙,chong2 ya2,ʈʂʰʊŋ ja
蟲咬鼠齧,虫咬鼠啮,chong2 yao3 shu3 nie4,ʈʂʰʊŋ jɑʊ ʂu njɛ
蟲蛀,虫蛀,chong2 zhu4,ʈʂʰʊŋ ʈʂu
重組,重组,chong2 zu3,ʈʂʰʊŋ tsu
寵壞,宠坏,chong3 huai4,ʈʂʰʊŋ xwaɪ
寵物,宠物,chong3 wu4,ʈʂʰʊŋ u
寵倖,宠倖,chong3 xing4,ʈʂʰʊŋ ɕiŋ
抽查,抽查,chou1 cha2,ʈʂʰoʊ ʈʂʰa
抽抽搭搭,抽抽搭搭,chou1 chou1 da1 da1,ʈʂʰoʊ ʈʂʰoʊ ta ta
抽搐,抽搐,chou1 chu4,ʈʂʰoʊ ʈʂʰu
抽搭,抽搭,chou1 da5,ʈʂʰoʊ ta
抽獎,抽奖,chou1 jiang3,ʈʂʰoʊ tɕjɑŋ
抽籤,抽签,chou1 qian1,ʈʂʰoʊ tɕʰjɛn
抽取,抽取,chou1 qu3,ʈʂʰoʊ tɕʰy
抽屜,抽屉,chou1 ti4,ʈʂʰoʊ tʰi
抽象,抽象,chou1 xiang4,ʈʂʰoʊ ɕjɑŋ
抽煙,抽烟,chou1 yan1,ʈʂʰoʊ jɛn
